Date,Value,"Flag (0=obs 1=fcst 2=norm)"
2020-10-08,6.333,0
2020-10-09,6.14,0
2020-10-10,6.514,0
2020-10-11,7.182,0
2020-10-12,6.171,0
2020-10-13,4.975,0
2020-10-14,5.11,0
2020-10-15,5.493,0
2020-10-16,3.862,1
2020-10-17,3.255,1
2020-10-18,4.141,1
2020-10-19,3.965,1
2020-10-20,3.932,1
2020-10-21,4.253,1
2020-10-22,4.747,1
2020-10-23,4.152,1
2020-10-24,3.199,1
2020-10-25,3.068,1
2020-10-26,2.503,1
2020-10-27,1.869,1
2020-10-28,1.611,1
2020-10-29,1.815,1
2020-10-30,1.86,1
2020-10-31,2.11,2
2020-11-01,2.027,2
2020-11-02,1.949,2
2020-11-03,1.874,2
2020-11-04,1.804,2
2020-11-05,1.738,2
2020-11-06,1.675,2
