Date,Value,"Flag (0=obs 1=fcst 2=norm)"
2021-04-11,1.13,0
2021-04-12,1.517,0
2021-04-13,1.547,0
2021-04-14,1.41,0
2021-04-15,0.961,0
2021-04-16,0.882,0
2021-04-17,0.82,0
2021-04-18,0.867,0
2021-04-19,0.986,1
2021-04-20,1.064,1
2021-04-21,0.793,1
2021-04-22,0.554,1
2021-04-23,0.943,1
2021-04-24,1.482,1
2021-04-25,1.601,1
2021-04-26,1.925,1
2021-04-27,2.457,1
2021-04-28,2.714,1
2021-04-29,3.017,1
2021-04-30,2.972,1
2021-05-01,2.894,1
2021-05-02,2.956,1
2021-05-03,3.08,1
2021-05-04,2.49,2
2021-05-05,2.593,2
2021-05-06,2.702,2
2021-05-07,2.819,2
2021-05-08,2.941,2
2021-05-09,3.07,2
2021-05-10,3.204,2
