Date,Value,"Flag (0=obs 1=fcst 2=norm)"
2022-03-15,1.339,0
2022-03-16,1.611,0
2022-03-17,1.551,0
2022-03-18,1.729,0
2022-03-19,2.314,0
2022-03-20,1.251,0
2022-03-21,1.23,0
2022-03-22,1.526,0
2022-03-23,2.619,1
2022-03-24,1.156,1
2022-03-25,0.399,1
2022-03-26,0.676,1
2022-03-27,1.093,1
2022-03-28,2.192,1
2022-03-29,3.682,1
2022-03-30,3.518,1
2022-03-31,2.952,1
2022-04-01,2.905,1
2022-04-02,3.203,1
2022-04-03,2.858,1
2022-04-04,2.121,1
2022-04-05,1.867,1
2022-04-06,2.104,1
2022-04-07,2.553,2
2022-04-08,2.596,2
2022-04-09,2.638,2
2022-04-10,2.679,2
2022-04-11,2.718,2
2022-04-12,2.757,2
2022-04-13,2.796,2
