Date,Value,"Flag (0=obs 1=fcst 2=norm)"
2021-01-28,0.059,0
2021-01-29,0,0
2021-01-30,0.154,0
2021-01-31,0.475,0
2021-02-01,0.003,0
2021-02-02,0.012,0
2021-02-03,0.078,0
2021-02-04,0.175,0
2021-02-05,0.192,1
2021-02-06,0.536,1
2021-02-07,0.743,1
2021-02-08,0.549,1
2021-02-09,1.07,1
2021-02-10,1.139,1
2021-02-11,1.034,1
2021-02-12,0.795,1
2021-02-13,0.365,1
2021-02-14,0.152,1
2021-02-15,0.145,1
2021-02-16,0.178,1
2021-02-17,0.25,1
2021-02-18,0.327,1
2021-02-19,0.393,1
2021-02-20,1.059,2
2021-02-21,1.078,2
2021-02-22,1.094,2
2021-02-23,1.108,2
2021-02-24,1.12,2
2021-02-25,1.13,2
2021-02-26,1.138,2
