Date,Value,"Flag (0=obs 1=fcst 2=norm)"
2019-06-04,9.494,0
2019-06-05,10.993,0
2019-06-06,10.502,0
2019-06-07,10.17,0
2019-06-08,9.919,0
2019-06-09,10.096,0
2019-06-10,9.557,0
2019-06-11,8.278,0
2019-06-12,8.27,1
2019-06-13,8.069,1
2019-06-14,7.391,1
2019-06-15,10.021,1
2019-06-16,12.434,1
2019-06-17,12.889,1
2019-06-18,12.613,1
2019-06-19,12.082,1
2019-06-20,12.419,1
2019-06-21,12.918,1
2019-06-22,13.242,1
2019-06-23,13.26,1
2019-06-24,13.373,1
2019-06-25,13.442,1
2019-06-26,13.543,1
2019-06-27,12.934,2
2019-06-28,13.025,2
2019-06-29,13.112,2
2019-06-30,13.194,2
2019-07-01,13.272,2
2019-07-02,13.345,2
2019-07-03,13.413,2
