Date,Value,"Flag (0=obs 1=fcst 2=norm)"
2019-02-22,26.712,0
2019-02-23,24.107,0
2019-02-24,24.678,0
2019-02-25,30.489,0
2019-02-26,29.322,0
2019-02-27,29.245,0
2019-02-28,29.699,0
2019-03-01,26.874,0
2019-03-02,25.862,1
2019-03-03,31.747,1
2019-03-04,38.168,1
2019-03-05,37.737,1
2019-03-06,37.572,1
2019-03-07,34.055,1
2019-03-08,29.962,1
2019-03-09,30.263,1
2019-03-10,32.827,1
2019-03-11,20.154,2
2019-03-12,19.845,2
2019-03-13,19.543,2
2019-03-14,19.248,2
2019-03-15,18.96,2
2019-03-16,18.68,2
2019-03-17,18.408,2
