Date,Value,"Flag (0=obs 1=fcst 2=norm)"
2019-06-16,7.44,0
2019-06-17,7.858,0
2019-06-18,8.264,0
2019-06-19,8.756,0
2019-06-20,8.314,0
2019-06-21,7.951,0
2019-06-22,8.219,0
2019-06-23,8.655,1
2019-06-24,9.539,1
2019-06-25,10.085,1
2019-06-26,10.164,1
2019-06-27,10.934,1
2019-06-28,11.276,1
2019-06-29,10.26,1
2019-06-30,9.313,1
2019-07-01,9.027,1
2019-07-02,9.597,1
2019-07-03,11.256,2
2019-07-04,11.36,2
2019-07-05,11.457,2
2019-07-06,11.548,2
2019-07-07,11.633,2
2019-07-08,11.711,2
2019-07-09,11.781,2
