Date,Value,"Flag (0=obs 1=fcst 2=norm)"
2019-06-27,10.943,0
2019-06-28,11.39,0
2019-06-29,12.228,0
2019-06-30,11.311,0
2019-07-01,11.226,0
2019-07-02,12.874,0
2019-07-03,12.608,0
2019-07-04,12.759,0
2019-07-05,13.069,1
2019-07-06,12.918,1
2019-07-07,11.635,1
2019-07-08,11.033,1
2019-07-09,11.893,1
2019-07-10,13.263,1
2019-07-11,13.612,1
2019-07-12,13.577,1
2019-07-13,13.723,1
2019-07-14,12.029,2
2019-07-15,12.057,2
2019-07-16,12.078,2
2019-07-17,12.093,2
2019-07-18,12.101,2
2019-07-19,12.102,2
2019-07-20,12.098,2
