Date,Value,"Flag (0=obs 1=fcst 2=norm)"
2020-03-17,2.685,0
2020-03-18,3.299,0
2020-03-19,4.451,0
2020-03-20,3.697,0
2020-03-21,2.591,0
2020-03-22,2.217,0
2020-03-23,2.963,0
2020-03-24,3.382,0
2020-03-25,3.266,1
2020-03-26,3.939,1
2020-03-27,5.191,1
2020-03-28,4.549,1
2020-03-29,3.269,1
2020-03-30,2.162,1
2020-03-31,1.343,1
2020-04-01,1.048,1
2020-04-02,1.267,1
2020-04-03,1.357,1
2020-04-04,1.423,1
2020-04-05,1.57,1
2020-04-06,1.631,1
2020-04-07,1.828,1
2020-04-08,1.741,1
2020-04-09,2.605,2
2020-04-10,2.661,2
2020-04-11,2.715,2
2020-04-12,2.769,2
2020-04-13,2.822,2
2020-04-14,2.874,2
2020-04-15,2.927,2
