Date,Value,"Flag (0=obs 1=fcst 2=norm)"
2023-01-25,0.643,0
2023-01-26,0.193,0
2023-01-27,0.003,0
2023-01-28,0.168,0
2023-01-29,0.638,0
2023-01-30,0.772,0
2023-01-31,0.749,0
2023-02-01,0.622,0
2023-02-02,0.603,1
2023-02-03,0.397,1
2023-02-04,0.197,1
2023-02-05,0.387,1
2023-02-06,0.297,1
2023-02-07,0.421,1
2023-02-08,0.54,1
2023-02-09,0.519,1
2023-02-10,0.681,1
2023-02-11,0.525,1
2023-02-12,0.08,1
2023-02-13,0.055,1
2023-02-14,0.404,1
2023-02-15,0.747,1
2023-02-16,0.773,1
2023-02-17,0.575,2
2023-02-18,0.593,2
2023-02-19,0.609,2
2023-02-20,0.624,2
2023-02-21,0.636,2
2023-02-22,0.647,2
2023-02-23,0.656,2
