Date,Value,"Flag (0=obs 1=fcst 2=norm)"
2020-09-15,2.61,0
2020-09-16,1.797,0
2020-09-17,1.83,0
2020-09-18,4.325,0
2020-09-19,5.929,0
2020-09-20,4.998,0
2020-09-21,3.823,0
2020-09-22,2.628,1
2020-09-23,0.689,1
2020-09-24,0.605,1
2020-09-25,0.493,1
2020-09-26,0.524,1
2020-09-27,0.564,1
2020-09-28,1.596,1
2020-09-29,4.041,1
2020-09-30,5.886,1
2020-10-01,7.93,1
2020-10-02,8.446,1
2020-10-03,7.818,1
2020-10-04,6.998,1
2020-10-05,5.977,1
2020-10-06,4.802,1
2020-10-07,5.221,2
2020-10-08,5.451,2
2020-10-09,5.688,2
2020-10-10,5.933,2
2020-10-11,6.186,2
2020-10-12,6.448,2
2020-10-13,6.719,2
