Date,Value,"Flag (0=obs 1=fcst 2=norm)"
2019-03-24,1.404,0
2019-03-25,1.815,0
2019-03-26,1.295,0
2019-03-27,0.548,0
2019-03-28,0.757,0
2019-03-29,1.121,0
2019-03-30,1.172,0
2019-03-31,1.143,1
2019-04-01,0.813,1
2019-04-02,0.751,1
2019-04-03,0.391,1
2019-04-04,1.768,1
2019-04-05,2.713,1
2019-04-06,3.191,1
2019-04-07,3.455,1
2019-04-08,3.123,1
2019-04-09,2.627,1
2019-04-10,2.013,1
2019-04-11,1.778,1
2019-04-12,1.975,1
2019-04-13,2.393,1
2019-04-14,2.643,1
2019-04-15,2.528,1
2019-04-16,2.941,2
2019-04-17,3.009,2
2019-04-18,3.077,2
2019-04-19,3.148,2
2019-04-20,3.22,2
2019-04-21,3.293,2
2019-04-22,3.369,2
