Date,Value,"Flag (0=obs 1=fcst 2=norm)"
2022-08-04,14.528,0
2022-08-05,14.334,0
2022-08-06,14.37,0
2022-08-07,14.547,0
2022-08-08,14.122,0
2022-08-09,13.116,0
2022-08-10,12.077,0
2022-08-11,11.263,1
2022-08-12,9.87,1
2022-08-13,9.94,1
2022-08-14,10.347,1
2022-08-15,10.981,1
2022-08-16,11.052,1
2022-08-17,10.92,1
2022-08-18,10.696,1
2022-08-19,10.837,1
2022-08-20,10.786,1
2022-08-21,10.875,2
2022-08-22,10.814,2
2022-08-23,10.747,2
2022-08-24,10.673,2
2022-08-25,10.593,2
2022-08-26,10.505,2
2022-08-27,10.41,2
