Date,Value,"Flag (0=obs 1=fcst 2=norm)"
2021-02-18,0.646,0
2021-02-19,0.338,0
2021-02-20,0.045,0
2021-02-21,0.124,0
2021-02-22,0.346,0
2021-02-23,0.299,0
2021-02-24,0.302,0
2021-02-25,0.416,1
2021-02-26,0.635,1
2021-02-27,0.935,1
2021-02-28,1.217,1
2021-03-01,0.725,1
2021-03-02,0.434,1
2021-03-03,0.414,1
2021-03-04,0.351,1
2021-03-05,0.295,1
2021-03-06,0.219,1
2021-03-07,0.159,1
2021-03-08,0.236,1
2021-03-09,0.347,1
2021-03-10,0.416,1
2021-03-11,0.498,1
2021-03-12,0.575,2
2021-03-13,0.586,2
2021-03-14,0.6,2
2021-03-15,0.616,2
2021-03-16,0.635,2
2021-03-17,0.656,2
2021-03-18,0.681,2
