Date,Value,"Flag (0=obs 1=fcst 2=norm)"
2022-11-10,10.937,0
2022-11-11,14.919,0
2022-11-12,19.351,0
2022-11-13,24.056,0
2022-11-14,25.634,0
2022-11-15,25.221,0
2022-11-16,24.504,0
2022-11-17,27.448,0
2022-11-18,30.22,1
2022-11-19,30.699,1
2022-11-20,31.13,1
2022-11-21,26.34,1
2022-11-22,22.86,1
2022-11-23,19.59,1
2022-11-24,18.957,1
2022-11-25,21.603,1
2022-11-26,22.74,1
2022-11-27,22.996,1
2022-11-28,22.902,1
2022-11-29,21.719,1
2022-11-30,20.75,1
2022-12-01,21.865,1
2022-12-02,23.099,1
2022-12-03,22.945,2
2022-12-04,23.132,2
2022-12-05,23.321,2
2022-12-06,23.512,2
2022-12-07,23.706,2
2022-12-08,23.903,2
2022-12-09,24.104,2
