Date,Value,"Flag (0=obs 1=fcst 2=norm)"
2022-02-11,0.302,0
2022-02-12,0.746,0
2022-02-13,0.248,0
2022-02-14,0,0
2022-02-15,0.023,0
2022-02-16,1.036,0
2022-02-17,1.655,0
2022-02-18,1.339,0
2022-02-19,0.459,1
2022-02-20,0.363,1
2022-02-21,1.11,1
2022-02-22,1.759,1
2022-02-23,1.749,1
2022-02-24,1.843,1
2022-02-25,1.778,1
2022-02-26,1.377,1
2022-02-27,1.027,1
2022-02-28,0.711,1
2022-03-01,0.657,1
2022-03-02,0.491,1
2022-03-03,0.39,1
2022-03-04,0.56,1
2022-03-05,1.175,2
2022-03-06,1.183,2
2022-03-07,1.194,2
2022-03-08,1.207,2
2022-03-09,1.223,2
2022-03-10,1.241,2
2022-03-11,1.262,2
