Date,Value,"Flag (0=obs 1=fcst 2=norm)"
2018-09-15,12.103,0
2018-09-16,11.779,0
2018-09-17,12.401,0
2018-09-18,12.522,0
2018-09-19,11.902,0
2018-09-20,11.76,0
2018-09-21,10.465,0
2018-09-22,8.553,1
2018-09-23,8.031,1
2018-09-24,8.585,1
2018-09-25,9.724,1
2018-09-26,9.157,1
2018-09-27,8.273,1
2018-09-28,8.507,1
2018-09-29,8.026,1
2018-09-30,7.525,1
2018-10-01,6.641,1
2018-10-02,6.204,1
2018-10-03,6.105,1
2018-10-04,5.9,1
2018-10-05,5.684,1
2018-10-06,5.403,1
2018-10-07,4.945,2
2018-10-08,4.785,2
2018-10-09,4.628,2
2018-10-10,4.475,2
2018-10-11,4.327,2
2018-10-12,4.183,2
2018-10-13,4.043,2
