Date,Value,"Flag (0=obs 1=fcst 2=norm)"
2021-12-26,1.204,0
2021-12-27,1.63,0
2021-12-28,1.904,0
2021-12-29,2.398,0
2021-12-30,2.205,0
2021-12-31,2.661,0
2022-01-01,3.376,0
2022-01-02,1.472,1
2022-01-03,0.287,1
2022-01-04,0.165,1
2022-01-05,0.428,1
2022-01-06,0.526,1
2022-01-07,0.283,1
2022-01-08,0.306,1
2022-01-09,0.898,1
2022-01-10,0.902,1
2022-01-11,0.54,1
2022-01-12,0.373,1
2022-01-13,0.389,1
2022-01-14,0.406,1
2022-01-15,0.407,1
2022-01-16,0.377,1
2022-01-17,0.336,1
2022-01-18,0.419,2
2022-01-19,0.403,2
2022-01-20,0.389,2
2022-01-21,0.378,2
2022-01-22,0.369,2
2022-01-23,0.363,2
2022-01-24,0.359,2
