Date,Value,"Flag (0=obs 1=fcst 2=norm)"
2021-03-23,0.9,0
2021-03-24,1.149,0
2021-03-25,2.696,0
2021-03-26,3.448,0
2021-03-27,4.135,0
2021-03-28,2.576,0
2021-03-29,1.764,0
2021-03-30,2.55,0
2021-03-31,2.287,1
2021-04-01,0.846,1
2021-04-02,0.229,1
2021-04-03,0.384,1
2021-04-04,0.759,1
2021-04-05,1.246,1
2021-04-06,1.807,1
2021-04-07,2.528,1
2021-04-08,3.274,1
2021-04-09,3.803,1
2021-04-10,3.605,1
2021-04-11,3.063,1
2021-04-12,2.526,1
2021-04-13,2.209,1
2021-04-14,2.422,1
2021-04-15,3.032,2
2021-04-16,3.069,2
2021-04-17,3.105,2
2021-04-18,3.143,2
2021-04-19,3.182,2
2021-04-20,3.223,2
2021-04-21,3.267,2
