Date,Value,"Flag (0=obs 1=fcst 2=norm)"
2021-06-13,0.092,0
2021-06-14,0.273,0
2021-06-15,0.277,0
2021-06-16,0.681,0
2021-06-17,0.444,0
2021-06-18,0.108,0
2021-06-19,0.057,0
2021-06-20,0.146,0
2021-06-21,0.712,1
2021-06-22,1.434,1
2021-06-23,0.574,1
2021-06-24,0.107,1
2021-06-25,0.094,1
2021-06-26,0.181,1
2021-06-27,0.156,1
2021-06-28,0.069,1
2021-06-29,0.057,1
2021-06-30,0.049,1
2021-07-01,0.044,1
2021-07-02,0.068,1
2021-07-03,0.06,1
2021-07-04,0.075,1
2021-07-05,0.225,2
2021-07-06,0.221,2
2021-07-07,0.216,2
2021-07-08,0.21,2
2021-07-09,0.202,2
2021-07-10,0.192,2
2021-07-11,0.181,2
