Date,Value,"Flag (0=obs 1=fcst 2=norm)"
2019-05-06,4.594,0
2019-05-07,5.307,0
2019-05-08,5.673,0
2019-05-09,5.316,0
2019-05-10,4.706,0
2019-05-11,4.554,0
2019-05-12,4.458,0
2019-05-13,3.837,1
2019-05-14,3.917,1
2019-05-15,4.287,1
2019-05-16,5.681,1
2019-05-17,6.895,1
2019-05-18,7.836,1
2019-05-19,8.343,1
2019-05-20,8.023,1
2019-05-21,7.672,1
2019-05-22,7.647,1
2019-05-23,7.336,1
2019-05-24,6.948,1
2019-05-25,6.912,1
2019-05-26,6.884,1
2019-05-27,7.272,1
2019-05-28,8.216,2
2019-05-29,8.405,2
2019-05-30,8.595,2
2019-05-31,8.785,2
2019-06-01,8.975,2
2019-06-02,9.165,2
2019-06-03,9.353,2
