Date,Value,"Flag (0=obs 1=fcst 2=norm)"
2020-09-30,3.993,0
2020-10-01,4.36,0
2020-10-02,3.5,0
2020-10-03,3.53,0
2020-10-04,3.637,0
2020-10-05,4.246,0
2020-10-06,5.167,0
2020-10-07,6.317,0
2020-10-08,6.523,1
2020-10-09,5.541,1
2020-10-10,5.855,1
2020-10-11,6.559,1
2020-10-12,6.201,1
2020-10-13,5.178,1
2020-10-14,4.457,1
2020-10-15,3.605,1
2020-10-16,3.171,1
2020-10-17,2.546,1
2020-10-18,2.178,1
2020-10-19,2.037,1
2020-10-20,2.187,1
2020-10-21,2.404,1
2020-10-22,2.499,1
2020-10-23,2.949,2
2020-10-24,2.827,2
2020-10-25,2.709,2
2020-10-26,2.597,2
2020-10-27,2.49,2
2020-10-28,2.388,2
2020-10-29,2.291,2
