Date,Value,"Flag (0=obs 1=fcst 2=norm)"
2022-09-25,2.113,0
2022-09-26,3.086,0
2022-09-27,4.647,0
2022-09-28,5.812,0
2022-09-29,5.62,0
2022-09-30,5.812,0
2022-10-01,5.109,0
2022-10-02,5.407,0
2022-10-03,6.012,1
2022-10-04,5.635,1
2022-10-05,3.906,1
2022-10-06,4.228,1
2022-10-07,8.712,1
2022-10-08,10.286,1
2022-10-09,8.254,1
2022-10-10,6.072,1
2022-10-11,4.54,1
2022-10-12,4.238,1
2022-10-13,6.3,1
2022-10-14,8.432,1
2022-10-15,8.557,1
2022-10-16,7.739,1
2022-10-17,7.825,1
2022-10-18,8.196,2
2022-10-19,8.529,2
2022-10-20,8.872,2
2022-10-21,9.225,2
2022-10-22,9.587,2
2022-10-23,9.959,2
2022-10-24,10.339,2
