Date,Value,"Flag (0=obs 1=fcst 2=norm)"
2019-06-20,11.736,0
2019-06-21,11.861,0
2019-06-22,11.45,0
2019-06-23,11.29,0
2019-06-24,11.197,0
2019-06-25,12.046,0
2019-06-26,12.618,0
2019-06-27,12.513,1
2019-06-28,13.373,1
2019-06-29,13.51,1
2019-06-30,13.459,1
2019-07-01,13.747,1
2019-07-02,14.34,1
2019-07-03,14.97,1
2019-07-04,15.234,1
2019-07-05,15.116,1
2019-07-06,15.356,1
2019-07-07,13.647,2
2019-07-08,13.696,2
2019-07-09,13.741,2
2019-07-10,13.783,2
2019-07-11,13.822,2
2019-07-12,13.857,2
2019-07-13,13.89,2
