Date,Value,"Flag (0=obs 1=fcst 2=norm)"
2020-06-23,9.929,0
2020-06-24,9.452,0
2020-06-25,9.924,0
2020-06-26,10.73,0
2020-06-27,11.317,0
2020-06-28,11.402,0
2020-06-29,11.635,0
2020-06-30,11.219,1
2020-07-01,12.067,1
2020-07-02,13.085,1
2020-07-03,13.353,1
2020-07-04,13.688,1
2020-07-05,14.24,1
2020-07-06,14.279,1
2020-07-07,13.901,1
2020-07-08,13.63,1
2020-07-09,14.083,1
2020-07-10,14.615,1
2020-07-11,15.083,1
2020-07-12,15.161,1
2020-07-13,14.714,1
2020-07-14,14.291,1
2020-07-15,12.438,2
2020-07-16,12.461,2
2020-07-17,12.475,2
2020-07-18,12.481,2
2020-07-19,12.478,2
2020-07-20,12.466,2
2020-07-21,12.447,2
