Date,Value,"Flag (0=obs 1=fcst 2=norm)"
2019-06-10,6.609,0
2019-06-11,6.135,0
2019-06-12,5.414,0
2019-06-13,4.844,0
2019-06-14,4.599,0
2019-06-15,6.521,0
2019-06-16,7.44,0
2019-06-17,8.363,0
2019-06-18,8.113,1
2019-06-19,8.775,1
2019-06-20,8.872,1
2019-06-21,8.629,1
2019-06-22,9.419,1
2019-06-23,9.756,1
2019-06-24,9.509,1
2019-06-25,9.502,1
2019-06-26,9.885,1
2019-06-27,10.524,2
2019-06-28,10.658,2
2019-06-29,10.787,2
2019-06-30,10.912,2
2019-07-01,11.032,2
2019-07-02,11.147,2
2019-07-03,11.256,2
