Date,Value,"Flag (0=obs 1=fcst 2=norm)"
2020-03-14,19.423,0
2020-03-15,20.508,0
2020-03-16,21.188,0
2020-03-17,18.032,0
2020-03-18,17.016,0
2020-03-19,13.778,0
2020-03-20,14.663,0
2020-03-21,21.31,1
2020-03-22,21.123,1
2020-03-23,17.304,1
2020-03-24,16.203,1
2020-03-25,15.571,1
2020-03-26,15.814,1
2020-03-27,16.336,1
2020-03-28,15.236,1
2020-03-29,15.102,1
2020-03-30,14.716,1
2020-03-31,14.971,2
2020-04-01,14.719,2
2020-04-02,14.467,2
2020-04-03,14.214,2
2020-04-04,13.961,2
2020-04-05,13.706,2
2020-04-06,13.451,2
