Date,Value,"Flag (0=obs 1=fcst 2=norm)"
2022-01-21,38.787,0
2022-01-22,34.761,0
2022-01-23,32.886,0
2022-01-24,31.927,0
2022-01-25,34.399,0
2022-01-26,38.655,0
2022-01-27,34.012,0
2022-01-28,34.664,0
2022-01-29,36.741,1
2022-01-30,34.03,1
2022-01-31,30.586,1
2022-02-01,26.061,1
2022-02-02,27.877,1
2022-02-03,32.203,1
2022-02-04,38.962,1
2022-02-05,41.188,1
2022-02-06,33.29,1
2022-02-07,28.469,2
2022-02-08,28.413,2
2022-02-09,28.348,2
2022-02-10,28.271,2
2022-02-11,28.182,2
2022-02-12,28.079,2
2022-02-13,27.962,2
