Date,Value,"Flag (0=obs 1=fcst 2=norm)"
2022-01-25,0,0
2022-01-26,0.155,0
2022-01-27,0.162,0
2022-01-28,0.051,0
2022-01-29,0,0
2022-01-30,0,0
2022-01-31,0.01,0
2022-02-01,0.024,1
2022-02-02,0.19,1
2022-02-03,0.334,1
2022-02-04,0.37,1
2022-02-05,0.147,1
2022-02-06,0.159,1
2022-02-07,0.07,1
2022-02-08,0.023,1
2022-02-09,0.022,1
2022-02-10,0.061,1
2022-02-11,0.137,1
2022-02-12,0.2,1
2022-02-13,0.213,1
2022-02-14,0.22,1
2022-02-15,0.218,1
2022-02-16,0.424,2
2022-02-17,0.441,2
2022-02-18,0.457,2
2022-02-19,0.472,2
2022-02-20,0.485,2
2022-02-21,0.496,2
2022-02-22,0.507,2
