Date,Value,"Flag (0=obs 1=fcst 2=norm)"
2022-06-17,13.347,0
2022-06-18,9.525,0
2022-06-19,8.232,0
2022-06-20,9.715,0
2022-06-21,11.989,0
2022-06-22,12.383,0
2022-06-23,11.769,0
2022-06-24,12.723,0
2022-06-25,13.92,1
2022-06-26,13.233,1
2022-06-27,10.704,1
2022-06-28,9.688,1
2022-06-29,10.735,1
2022-06-30,12.776,1
2022-07-01,13.064,1
2022-07-02,12.481,1
2022-07-03,11.656,1
2022-07-04,12.498,2
2022-07-05,12.597,2
2022-07-06,12.687,2
2022-07-07,12.769,2
2022-07-08,12.841,2
2022-07-09,12.904,2
2022-07-10,12.958,2
