Date,Value,"Flag (0=obs 1=fcst 2=norm)"
2019-04-19,1.52,0
2019-04-20,0.647,0
2019-04-21,0.9,0
2019-04-22,1.148,0
2019-04-23,1.568,0
2019-04-24,2.155,0
2019-04-25,2.268,0
2019-04-26,1.884,0
2019-04-27,1.721,1
2019-04-28,2.039,1
2019-04-29,2.167,1
2019-04-30,3.24,1
2019-05-01,3.781,1
2019-05-02,3.639,1
2019-05-03,2.938,1
2019-05-04,2.19,1
2019-05-05,2.405,1
2019-05-06,2.892,1
2019-05-07,2.392,1
2019-05-08,2.156,1
2019-05-09,2.84,1
2019-05-10,3.278,1
2019-05-11,4.439,1
2019-05-12,3.495,2
2019-05-13,3.622,2
2019-05-14,3.752,2
2019-05-15,3.886,2
2019-05-16,4.023,2
2019-05-17,4.164,2
2019-05-18,4.307,2
