Date,Value,"Flag (0=obs 1=fcst 2=norm)"
2022-08-23,10.631,0
2022-08-24,11.174,0
2022-08-25,11.494,0
2022-08-26,11.628,0
2022-08-27,11.35,0
2022-08-28,11.912,0
2022-08-29,12.774,0
2022-08-30,11.855,1
2022-08-31,10.949,1
2022-09-01,10.319,1
2022-09-02,10.463,1
2022-09-03,11.28,1
2022-09-04,11.74,1
2022-09-05,11.168,1
2022-09-06,10.516,1
2022-09-07,10.368,1
2022-09-08,9.851,1
2022-09-09,8.502,2
2022-09-10,8.315,2
2022-09-11,8.124,2
2022-09-12,7.931,2
2022-09-13,7.736,2
2022-09-14,7.54,2
2022-09-15,7.344,2
